Warehouse_ID,Warehouse_Location,Product_ID,Initial_Inventory,Remaining_Inventory,Date
W001,New Delhi,P004,145447,145198,01-05-2023
W002,Lucknow,P004,75183,74297,01-05-2023
W003,Chandigarh,P004,102264,100009,01-05-2023
W001,New Delhi,P005,144717,144235,01-05-2023
W002,Lucknow,P005,72930,71887,01-05-2023
W003,Chandigarh,P005,95344,93793,01-05-2023
W001,New Delhi,P006,148073,148073,01-05-2023
W002,Lucknow,P006,77012,77012,01-05-2023
W003,Chandigarh,P006,98632,98198,01-05-2023
W001,New Delhi,P001,143808,143808,02-05-2023
W002,Lucknow,P001,79662,79411,02-05-2023
W003,Chandigarh,P001,99429,97744,02-05-2023
W001,New Delhi,P002,153666,153196,02-05-2023
W002,Lucknow,P002,78818,78384,02-05-2023
W003,Chandigarh,P002,104931,103887,02-05-2023
W001,New Delhi,P003,146846,146846,02-05-2023
W002,Lucknow,P003,77216,75043,02-05-2023
W003,Chandigarh,P003,100281,99754,02-05-2023
W001,New Delhi,P004,146533,146005,02-05-2023
W002,Lucknow,P004,75632,74910,02-05-2023
W003,Chandigarh,P004,101343,101343,02-05-2023
W001,New Delhi,P005,145398,145129,02-05-2023
W002,Lucknow,P005,73049,71560,02-05-2023
W003,Chandigarh,P005,94955,94437,02-05-2023
W001,New Delhi,P006,149186,148926,02-05-2023
W002,Lucknow,P006,78124,77348,02-05-2023
W003,Chandigarh,P006,99310,98018,02-05-2023
W001,New Delhi,P001,145313,145065,03-05-2023
W002,Lucknow,P001,80916,79514,03-05-2023
W003,Chandigarh,P001,99249,99249,03-05-2023
W001,New Delhi,P002,154207,153988,03-05-2023
W002,Lucknow,P002,79395,78196,03-05-2023
W003,Chandigarh,P002,104898,104624,03-05-2023
W001,New Delhi,P003,148108,147668,03-05-2023
W002,Lucknow,P003,76304,75365,03-05-2023
W003,Chandigarh,P003,101015,100256,03-05-2023
W001,New Delhi,P004,147145,147145,03-05-2023
W002,Lucknow,P004,76050,75074,03-05-2023
W003,Chandigarh,P004,102483,101918,03-05-2023
W001,New Delhi,P005,146749,146749,03-05-2023
W002,Lucknow,P005,73179,71888,03-05-2023
W003,Chandigarh,P005,96056,95347,03-05-2023
W001,New Delhi,P006,150487,149959,03-05-2023
W002,Lucknow,P006,78908,77425,03-05-2023
W003,Chandigarh,P006,99578,98530,03-05-2023
W001,New Delhi,P001,146613,146174,04-05-2023
W002,Lucknow,P001,81062,79216,04-05-2023
W003,Chandigarh,P001,100797,100011,04-05-2023
W001,New Delhi,P002,155452,155208,04-05-2023
W002,Lucknow,P002,79660,79196,04-05-2023
W003,Chandigarh,P002,106087,105568,04-05-2023
W001,New Delhi,P003,148844,148341,04-05-2023
W002,Lucknow,P003,76540,75218,04-05-2023
W003,Chandigarh,P003,101431,100673,04-05-2023
W001,New Delhi,P004,148235,147961,04-05-2023
W002,Lucknow,P004,76163,74830,04-05-2023
W003,Chandigarh,P004,103007,102494,04-05-2023
W001,New Delhi,P005,148143,147849,04-05-2023
W002,Lucknow,P005,73282,71552,04-05-2023
W003,Chandigarh,P005,96740,95438,04-05-2023
W001,New Delhi,P006,151467,151467,04-05-2023
W002,Lucknow,P006,78932,78368,04-05-2023
W003,Chandigarh,P006,100037,98687,04-05-2023
W001,New Delhi,P001,147381,147381,05-05-2023
W002,Lucknow,P001,80423,79333,05-05-2023
W003,Chandigarh,P001,101217,100407,05-05-2023
W001,New Delhi,P002,156638,156126,05-05-2023
W002,Lucknow,P002,80626,79914,05-05-2023
W003,Chandigarh,P002,106998,106276,05-05-2023
W001,New Delhi,P003,149778,149778,05-05-2023
W002,Lucknow,P003,76655,75148,05-05-2023
W003,Chandigarh,P003,102110,100348,05-05-2023
W001,New Delhi,P004,149532,149532,05-05-2023
W002,Lucknow,P004,76400,75547,05-05-2023
W003,Chandigarh,P004,104064,103805,05-05-2023
W001,New Delhi,P005,149417,149129,05-05-2023
W002,Lucknow,P005,73119,72169,05-05-2023
W003,Chandigarh,P005,97005,96582,05-05-2023
W001,New Delhi,P006,153007,152250,05-05-2023
W002,Lucknow,P006,79908,78859,05-05-2023
W003,Chandigarh,P006,100227,99990,05-05-2023
W001,New Delhi,P001,148528,148528,06-05-2023
W002,Lucknow,P001,80480,79289,06-05-2023
W003,Chandigarh,P001,101553,100843,06-05-2023
W001,New Delhi,P002,157243,157243,06-05-2023
W002,Lucknow,P002,81030,79697,06-05-2023
W003,Chandigarh,P002,107392,106682,06-05-2023
W001,New Delhi,P003,151187,150915,06-05-2023
W002,Lucknow,P003,76557,75366,06-05-2023
W003,Chandigarh,P003,101756,100765,06-05-2023
W001,New Delhi,P004,150803,150803,06-05-2023
W002,Lucknow,P004,76818,75201,06-05-2023
W003,Chandigarh,P004,105076,104801,06-05-2023
W001,New Delhi,P005,150253,149492,06-05-2023
W002,Lucknow,P005,73293,72120,06-05-2023
W003,Chandigarh,P005,97705,96915,06-05-2023
W001,New Delhi,P006,153431,152893,06-05-2023
W002,Lucknow,P006,80039,78311,06-05-2023
W003,Chandigarh,P006,101170,100300,06-05-2023
W001,New Delhi,P001,150098,150098,07-05-2023
W002,Lucknow,P001,80859,79792,07-05-2023
W003,Chandigarh,P001,102413,101670,07-05-2023
W001,New Delhi,P002,158429,157949,07-05-2023
W002,Lucknow,P002,80882,80082,07-05-2023
W003,Chandigarh,P002,107867,107867,07-05-2023
W001,New Delhi,P003,152476,152218,07-05-2023
W002,Lucknow,P003,76926,76079,07-05-2023
W003,Chandigarh,P003,102325,101323,07-05-2023
W001,New Delhi,P004,151858,151655,07-05-2023
W002,Lucknow,P004,76256,74393,07-05-2023
W003,Chandigarh,P004,105856,105275,07-05-2023
W001,New Delhi,P005,151000,150584,07-05-2023
W002,Lucknow,P005,73627,73199,07-05-2023
W003,Chandigarh,P005,98422,97633,07-05-2023
W001,New Delhi,P006,154358,153875,07-05-2023
W002,Lucknow,P006,79776,78969,07-05-2023
W003,Chandigarh,P006,101764,100342,07-05-2023
W001,New Delhi,P001,151644,151644,08-05-2023
W002,Lucknow,P001,81338,81104,08-05-2023
W003,Chandigarh,P001,103216,102212,08-05-2023
W001,New Delhi,P002,159131,159131,08-05-2023
W002,Lucknow,P002,81264,80461,08-05-2023
W003,Chandigarh,P002,109048,108568,08-05-2023
W001,New Delhi,P003,153567,153567,08-05-2023
W002,Lucknow,P003,77428,75092,08-05-2023
W003,Chandigarh,P003,102672,101339,08-05-2023
W001,New Delhi,P004,153151,153151,08-05-2023
W002,Lucknow,P004,75889,74753,08-05-2023
W003,Chandigarh,P004,106770,106038,08-05-2023
W001,New Delhi,P005,151717,150924,08-05-2023
W002,Lucknow,P005,74331,73777,08-05-2023
W003,Chandigarh,P005,98765,97970,08-05-2023
W001,New Delhi,P006,155488,155488,08-05-2023
W002,Lucknow,P006,80581,79580,08-05-2023
W003,Chandigarh,P006,101954,101476,08-05-2023
W001,New Delhi,P001,152917,152663,09-05-2023
W002,Lucknow,P001,82377,80338,09-05-2023
W003,Chandigarh,P001,103484,101614,09-05-2023
W001,New Delhi,P002,160156,160156,09-05-2023
W002,Lucknow,P002,81486,80355,09-05-2023
W003,Chandigarh,P002,109592,109150,09-05-2023
W001,New Delhi,P003,154800,154266,09-05-2023
W002,Lucknow,P003,76325,75068,09-05-2023
W003,Chandigarh,P003,102572,101586,09-05-2023
W001,New Delhi,P004,154430,154167,09-05-2023
W002,Lucknow,P004,76032,75240,09-05-2023
W003,Chandigarh,P004,107316,107100,09-05-2023
W001,New Delhi,P005,152591,152307,09-05-2023
W002,Lucknow,P005,75444,75225,09-05-2023
W003,Chandigarh,P005,99636,98553,09-05-2023
W001,New Delhi,P006,156496,156005,09-05-2023
W002,Lucknow,P006,80587,79170,09-05-2023
W003,Chandigarh,P006,102483,101660,09-05-2023
W001,New Delhi,P001,154031,153752,10-05-2023
W002,Lucknow,P001,81706,80101,10-05-2023
W003,Chandigarh,P001,102982,101948,10-05-2023
W001,New Delhi,P002,161512,161512,10-05-2023
W002,Lucknow,P002,81711,81058,10-05-2023
W003,Chandigarh,P002,110506,109513,10-05-2023
W001,New Delhi,P003,155341,155341,10-05-2023
W002,Lucknow,P003,76142,75087,10-05-2023
W003,Chandigarh,P003,102660,101564,10-05-2023
W001,New Delhi,P004,155398,155161,10-05-2023
W002,Lucknow,P004,76471,76219,10-05-2023
W003,Chandigarh,P004,108331,106530,10-05-2023
W001,New Delhi,P005,153436,153436,10-05-2023
W002,Lucknow,P005,76354,74736,10-05-2023
W003,Chandigarh,P005,99682,99411,10-05-2023
W001,New Delhi,P006,157013,156476,10-05-2023
W002,Lucknow,P006,80177,79447,10-05-2023
W003,Chandigarh,P006,102667,101921,10-05-2023
W001,New Delhi,P001,155115,155115,11-05-2023
W002,Lucknow,P001,81464,81003,11-05-2023
W003,Chandigarh,P001,103310,102281,11-05-2023
W001,New Delhi,P002,162896,161701,11-05-2023
W002,Lucknow,P002,82442,82174,11-05-2023
W003,Chandigarh,P002,110896,109836,11-05-2023
W001,New Delhi,P003,156349,156078,11-05-2023
W002,Lucknow,P003,76095,74551,11-05-2023
W003,Chandigarh,P003,102571,101621,11-05-2023
W001,New Delhi,P004,156726,156726,11-05-2023
W002,Lucknow,P004,77784,76349,11-05-2023
W003,Chandigarh,P004,108095,107287,11-05-2023
W001,New Delhi,P005,154622,154622,11-05-2023
W002,Lucknow,P005,75922,75230,11-05-2023
W003,Chandigarh,P005,100597,99220,11-05-2023
W001,New Delhi,P006,157949,157656,11-05-2023
W002,Lucknow,P006,80919,79592,11-05-2023
W003,Chandigarh,P006,103393,103393,11-05-2023
W001,New Delhi,P001,156292,156025,12-05-2023
W002,Lucknow,P001,82179,81533,12-05-2023
W003,Chandigarh,P001,103457,102196,12-05-2023
W001,New Delhi,P002,162724,162724,12-05-2023
W002,Lucknow,P002,83197,81474,12-05-2023
W003,Chandigarh,P002,110859,110612,12-05-2023
W001,New Delhi,P003,157363,157075,12-05-2023
W002,Lucknow,P003,75836,75175,12-05-2023
W003,Chandigarh,P003,102905,101728,12-05-2023
W001,New Delhi,P004,157915,157706,12-05-2023
W002,Lucknow,P004,77538,75608,12-05-2023
W003,Chandigarh,P004,108476,107357,12-05-2023
W001,New Delhi,P005,155797,155797,12-05-2023
W002,Lucknow,P005,76405,74328,12-05-2023
W003,Chandigarh,P005,100395,100126,12-05-2023
W001,New Delhi,P006,159160,159160,12-05-2023
W002,Lucknow,P006,81096,80662,12-05-2023
W003,Chandigarh,P006,104897,104334,12-05-2023
W001,New Delhi,P001,157125,157125,13-05-2023
W002,Lucknow,P001,82633,81885,13-05-2023
W003,Chandigarh,P001,103296,101698,13-05-2023
W001,New Delhi,P002,164286,164286,13-05-2023
W002,Lucknow,P002,83036,81838,13-05-2023
W003,Chandigarh,P002,112174,111366,13-05-2023
W001,New Delhi,P003,158680,158239,13-05-2023
W002,Lucknow,P003,76780,75978,13-05-2023
W003,Chandigarh,P003,103333,102672,13-05-2023
W001,New Delhi,P004,158901,158615,13-05-2023
W002,Lucknow,P004,76802,74759,13-05-2023
W003,Chandigarh,P004,108551,107586,13-05-2023
W001,New Delhi,P005,157439,157439,13-05-2023
W002,Lucknow,P005,75970,75717,13-05-2023
W003,Chandigarh,P005,101767,101193,13-05-2023
W001,New Delhi,P006,160192,159665,13-05-2023
W002,Lucknow,P006,81694,80472,13-05-2023
W003,Chandigarh,P006,105365,104882,13-05-2023
W001,New Delhi,P001,158427,157932,14-05-2023
W002,Lucknow,P001,83186,82770,14-05-2023
W003,Chandigarh,P001,102999,102014,14-05-2023
W001,New Delhi,P002,165596,165137,14-05-2023
W002,Lucknow,P002,83147,82130,14-05-2023
W003,Chandigarh,P002,112675,111937,14-05-2023
W001,New Delhi,P003,159505,159505,14-05-2023
W002,Lucknow,P003,77244,75807,14-05-2023
W003,Chandigarh,P003,103937,103042,14-05-2023
W001,New Delhi,P004,159784,159784,14-05-2023
W002,Lucknow,P004,75927,74931,14-05-2023
W003,Chandigarh,P004,108754,107958,14-05-2023
W001,New Delhi,P005,158477,158477,14-05-2023
W002,Lucknow,P005,76754,75994,14-05-2023
W003,Chandigarh,P005,102230,100400,14-05-2023
W001,New Delhi,P006,160841,160581,14-05-2023
W002,Lucknow,P006,81648,80279,14-05-2023
W003,Chandigarh,P006,106057,105323,14-05-2023
W001,New Delhi,P001,159574,159360,15-05-2023
W002,Lucknow,P001,84411,83575,15-05-2023
W003,Chandigarh,P001,103655,102884,15-05-2023
W001,New Delhi,P002,166770,166222,15-05-2023
W002,Lucknow,P002,83763,82686,15-05-2023
W003,Chandigarh,P002,113569,112353,15-05-2023
W001,New Delhi,P003,160631,160133,15-05-2023
W002,Lucknow,P003,76933,75888,15-05-2023
W003,Chandigarh,P003,104167,103874,15-05-2023
W001,New Delhi,P004,161198,161198,15-05-2023
W002,Lucknow,P004,76344,75285,15-05-2023
W003,Chandigarh,P004,109371,108871,15-05-2023
W001,New Delhi,P005,160030,159534,15-05-2023
W002,Lucknow,P005,77547,76486,15-05-2023
W003,Chandigarh,P005,101953,101459,15-05-2023
W001,New Delhi,P006,161940,161415,15-05-2023
W002,Lucknow,P006,81638,80692,15-05-2023
W003,Chandigarh,P006,106682,105915,15-05-2023
W001,New Delhi,P001,160870,160391,16-05-2023
W002,Lucknow,P001,85085,84309,16-05-2023
W003,Chandigarh,P001,104394,103584,16-05-2023
W001,New Delhi,P002,167256,167010,16-05-2023
W002,Lucknow,P002,83720,82503,16-05-2023
W003,Chandigarh,P002,113386,112596,16-05-2023
W001,New Delhi,P003,161757,160468,16-05-2023
W002,Lucknow,P003,77512,76257,16-05-2023
W003,Chandigarh,P003,105498,104937,16-05-2023
W001,New Delhi,P004,162226,161721,16-05-2023
W002,Lucknow,P004,76313,75575,16-05-2023
W003,Chandigarh,P004,109898,109686,16-05-2023
W001,New Delhi,P005,161043,161043,16-05-2023
W002,Lucknow,P005,77994,76274,16-05-2023
W003,Chandigarh,P005,102967,102229,16-05-2023
W001,New Delhi,P006,163054,163054,16-05-2023
W002,Lucknow,P006,82331,81742,16-05-2023
W003,Chandigarh,P006,107553,107059,16-05-2023
W001,New Delhi,P001,161711,161711,17-05-2023
W002,Lucknow,P001,85629,84707,17-05-2023
W003,Chandigarh,P001,104904,103957,17-05-2023
W001,New Delhi,P002,168315,168315,17-05-2023
W002,Lucknow,P002,83808,82838,17-05-2023
W003,Chandigarh,P002,113901,113161,17-05-2023
W001,New Delhi,P003,162090,162090,17-05-2023
W002,Lucknow,P003,77879,77098,17-05-2023
W003,Chandigarh,P003,106559,105879,17-05-2023
W001,New Delhi,P004,163191,163191,17-05-2023
W002,Lucknow,P004,77044,75525,17-05-2023
W003,Chandigarh,P004,111155,110939,17-05-2023
W001,New Delhi,P005,162505,162505,17-05-2023
W002,Lucknow,P005,77736,76726,17-05-2023
W003,Chandigarh,P005,103691,103691,17-05-2023
W001,New Delhi,P006,164468,164239,17-05-2023
W002,Lucknow,P006,83155,82261,17-05-2023
W003,Chandigarh,P006,108472,107459,17-05-2023
W001,New Delhi,P001,163011,162797,18-05-2023
W002,Lucknow,P001,86007,83979,18-05-2023
W003,Chandigarh,P001,105256,103983,18-05-2023
W001,New Delhi,P002,169512,169291,18-05-2023
W002,Lucknow,P002,84035,82071,18-05-2023
W003,Chandigarh,P002,114357,112878,18-05-2023
W001,New Delhi,P003,163586,163586,18-05-2023
W002,Lucknow,P003,78594,78356,18-05-2023
W003,Chandigarh,P003,107374,105658,18-05-2023
W001,New Delhi,P004,164372,164146,18-05-2023
W002,Lucknow,P004,76706,76236,18-05-2023
W003,Chandigarh,P004,112120,111119,18-05-2023
W001,New Delhi,P005,163583,162746,18-05-2023
W002,Lucknow,P005,77804,77285,18-05-2023
W003,Chandigarh,P005,104769,104223,18-05-2023
W001,New Delhi,P006,165876,165402,18-05-2023
W002,Lucknow,P006,83898,82813,18-05-2023
W003,Chandigarh,P006,109095,107361,18-05-2023
W001,New Delhi,P001,164327,164327,19-05-2023
W002,Lucknow,P001,85509,84597,19-05-2023
W003,Chandigarh,P001,105512,103965,19-05-2023
W001,New Delhi,P002,170395,170395,19-05-2023
W002,Lucknow,P002,83175,81990,19-05-2023
W003,Chandigarh,P002,113981,113136,19-05-2023
W001,New Delhi,P003,164646,163972,19-05-2023
W002,Lucknow,P003,79416,77931,19-05-2023
W003,Chandigarh,P003,106717,106162,19-05-2023
W001,New Delhi,P004,165797,165797,19-05-2023
W002,Lucknow,P004,77887,77149,19-05-2023
W003,Chandigarh,P004,112770,112130,19-05-2023
W001,New Delhi,P005,163907,163907,19-05-2023
W002,Lucknow,P005,78445,76702,19-05-2023
W003,Chandigarh,P005,105383,104912,19-05-2023
W001,New Delhi,P006,166903,166903,19-05-2023
W002,Lucknow,P006,84313,83312,19-05-2023
W003,Chandigarh,P006,108861,108649,19-05-2023
W001,New Delhi,P001,165459,165459,20-05-2023
W002,Lucknow,P001,85728,85222,20-05-2023
W003,Chandigarh,P001,105096,104824,20-05-2023
W001,New Delhi,P002,171446,171211,20-05-2023
W002,Lucknow,P002,83041,81950,20-05-2023
W003,Chandigarh,P002,114186,113223,20-05-2023
W001,New Delhi,P003,165593,165593,20-05-2023
W002,Lucknow,P003,79552,78020,20-05-2023
W003,Chandigarh,P003,107783,107535,20-05-2023
W001,New Delhi,P004,167201,167201,20-05-2023
W002,Lucknow,P004,78553,77012,20-05-2023
W003,Chandigarh,P004,113533,112561,20-05-2023
W001,New Delhi,P005,165145,164627,20-05-2023
W002,Lucknow,P005,77939,76657,20-05-2023
W003,Chandigarh,P005,106149,105472,20-05-2023
W001,New Delhi,P006,168509,168509,20-05-2023
W002,Lucknow,P006,84918,83670,20-05-2023
W003,Chandigarh,P006,110255,110042,20-05-2023
W001,New Delhi,P001,166958,166682,21-05-2023
W002,Lucknow,P001,86720,85696,21-05-2023
W003,Chandigarh,P001,106322,105115,21-05-2023
W001,New Delhi,P002,172491,172491,21-05-2023
W002,Lucknow,P002,83230,81946,21-05-2023
W003,Chandigarh,P002,114503,113097,21-05-2023
W001,New Delhi,P003,167179,166729,21-05-2023
W002,Lucknow,P003,79605,78103,21-05-2023
W003,Chandigarh,P003,109120,108041,21-05-2023
W001,New Delhi,P004,168288,168288,21-05-2023
W002,Lucknow,P004,78099,76507,21-05-2023
W003,Chandigarh,P004,113647,112950,21-05-2023
W001,New Delhi,P005,165822,165616,21-05-2023
W002,Lucknow,P005,77852,77650,21-05-2023
W003,Chandigarh,P005,106667,106426,21-05-2023
W001,New Delhi,P006,169726,169726,21-05-2023
W002,Lucknow,P006,84887,84591,21-05-2023
W003,Chandigarh,P006,111258,110338,21-05-2023
W001,New Delhi,P001,168252,167954,22-05-2023
W002,Lucknow,P001,87265,85835,22-05-2023
W003,Chandigarh,P001,106684,105707,22-05-2023
W001,New Delhi,P002,174150,173899,22-05-2023
W002,Lucknow,P002,83605,82220,22-05-2023
W003,Chandigarh,P002,114756,113003,22-05-2023
W001,New Delhi,P003,167793,167793,22-05-2023
W002,Lucknow,P003,79167,77174,22-05-2023
W003,Chandigarh,P003,109104,108461,22-05-2023
W001,New Delhi,P004,169694,169694,22-05-2023
W002,Lucknow,P004,77912,76291,22-05-2023
W003,Chandigarh,P004,114355,113453,22-05-2023
W001,New Delhi,P005,166942,166661,22-05-2023
W002,Lucknow,P005,78975,77422,22-05-2023
W003,Chandigarh,P005,107751,106741,22-05-2023
W001,New Delhi,P006,170852,170597,22-05-2023
W002,Lucknow,P006,85717,84229,22-05-2023
W003,Chandigarh,P006,111463,110444,22-05-2023
W001,New Delhi,P001,169225,169010,23-05-2023
W002,Lucknow,P001,87106,85778,23-05-2023
W003,Chandigarh,P001,106978,105082,23-05-2023
W001,New Delhi,P002,174960,174681,23-05-2023
W002,Lucknow,P002,83281,81302,23-05-2023
W003,Chandigarh,P002,114063,113646,23-05-2023
W001,New Delhi,P003,169054,168542,23-05-2023
W002,Lucknow,P003,78435,76188,23-05-2023
W003,Chandigarh,P003,109722,109187,23-05-2023
W001,New Delhi,P004,170956,170706,23-05-2023
W002,Lucknow,P004,77553,76601,23-05-2023
W003,Chandigarh,P004,114715,114465,23-05-2023
W001,New Delhi,P005,167771,167771,23-05-2023
W002,Lucknow,P005,78532,78053,23-05-2023
W003,Chandigarh,P005,107851,106324,23-05-2023
W001,New Delhi,P006,171695,171695,23-05-2023
W002,Lucknow,P006,85327,84616,23-05-2023
W003,Chandigarh,P006,111541,110254,23-05-2023
W001,New Delhi,P001,170339,170066,24-05-2023
W002,Lucknow,P001,87107,85914,24-05-2023
W003,Chandigarh,P001,106410,106148,24-05-2023
W001,New Delhi,P002,176094,176094,24-05-2023
W002,Lucknow,P002,82714,81267,24-05-2023
W003,Chandigarh,P002,115058,113580,24-05-2023
W001,New Delhi,P003,170181,170181,24-05-2023
W002,Lucknow,P003,77826,75697,24-05-2023
W003,Chandigarh,P003,110825,109849,24-05-2023
W001,New Delhi,P004,172332,172105,24-05-2023
W002,Lucknow,P004,78226,77039,24-05-2023
W003,Chandigarh,P004,116090,115339,24-05-2023
W001,New Delhi,P005,168927,168144,24-05-2023
W002,Lucknow,P005,79208,78144,24-05-2023
W003,Chandigarh,P005,107479,106794,24-05-2023
W001,New Delhi,P006,173224,173224,24-05-2023
W002,Lucknow,P006,86144,85005,24-05-2023
W003,Chandigarh,P006,111782,111021,24-05-2023
W001,New Delhi,P001,171167,170903,25-05-2023
W002,Lucknow,P001,87015,84447,25-05-2023
W003,Chandigarh,P001,107248,106005,25-05-2023
W001,New Delhi,P002,177262,177057,25-05-2023
W002,Lucknow,P002,82435,81130,25-05-2023
W003,Chandigarh,P002,114747,114488,25-05-2023
W001,New Delhi,P003,171550,171550,25-05-2023
W002,Lucknow,P003,77065,76014,25-05-2023
W003,Chandigarh,P003,111217,109765,25-05-2023
W001,New Delhi,P004,173527,172971,25-05-2023
W002,Lucknow,P004,78460,77280,25-05-2023
W003,Chandigarh,P004,116760,116272,25-05-2023
W001,New Delhi,P005,169533,169533,25-05-2023
W002,Lucknow,P005,79532,78357,25-05-2023
W003,Chandigarh,P005,108182,107229,25-05-2023
W001,New Delhi,P006,174530,174043,25-05-2023
W002,Lucknow,P006,86311,84770,25-05-2023
W003,Chandigarh,P006,112327,111601,25-05-2023
W001,New Delhi,P001,172516,172516,26-05-2023
W002,Lucknow,P001,86059,84825,26-05-2023
W003,Chandigarh,P001,107617,106591,26-05-2023
W001,New Delhi,P002,178108,178108,26-05-2023
W002,Lucknow,P002,82180,81635,26-05-2023
W003,Chandigarh,P002,115538,114190,26-05-2023
W001,New Delhi,P003,172909,172909,26-05-2023
W002,Lucknow,P003,77373,76634,26-05-2023
W003,Chandigarh,P003,111123,109836,26-05-2023
W001,New Delhi,P004,174378,173559,26-05-2023
W002,Lucknow,P004,78686,78686,26-05-2023
W003,Chandigarh,P004,117678,117392,26-05-2023
W001,New Delhi,P005,171078,170835,26-05-2023
W002,Lucknow,P005,79902,78867,26-05-2023
W003,Chandigarh,P005,108774,108269,26-05-2023
W001,New Delhi,P006,175622,175124,26-05-2023
W002,Lucknow,P006,86349,85109,26-05-2023
