Order_ID,Product_ID,Customer_ID,Quantity_Ordered,Order_Date,Warehouse_ID,Total_Cost,Total_COGs
O124965,P001,C1357,224,02-04-2024,W008,112000,85120
O124966,P004,C0867,251,02-04-2024,W002,376500,301200
O124967,P002,C1462,210,02-04-2024,W015,105000,73500
O124968,P001,C0317,220,02-04-2024,W004,110000,83600
O124969,P002,C1162,210,02-04-2024,W002,105000,73500
O124970,P002,C1017,281,02-04-2024,W002,140500,98350
O124971,P003,C1787,211,02-04-2024,W003,105500,63300
O124972,P006,C1986,252,02-04-2024,W014,315000,239400
O124973,P004,C1025,227,02-04-2024,W004,340500,272400
O124974,P002,C1407,239,02-04-2024,W006,119500,83650
O124975,P001,C0776,203,02-04-2024,W014,101500,77140
O124976,P005,C0964,245,02-04-2024,W002,306250,235812.5
O124977,P002,C0263,211,02-04-2024,W014,105500,73850
O124978,P003,C1168,300,02-04-2024,W010,150000,90000
O124979,P002,C1769,227,02-04-2024,W010,113500,79450
O124980,P004,C1240,237,02-04-2024,W013,355500,284400
O124981,P001,C1872,286,02-04-2024,W006,143000,108680
O124982,P004,C1310,263,02-04-2024,W013,394500,315600
O124983,P001,C0950,239,02-04-2024,W009,119500,90820
O124984,P001,C0402,278,02-04-2024,W006,139000,105640
O124985,P003,C0334,284,02-04-2024,W002,142000,85200
O124986,P003,C0984,243,02-04-2024,W014,121500,72900
O124987,P003,C0868,211,02-04-2024,W015,105500,63300
O124988,P004,C1869,258,02-04-2024,W004,387000,309600
O124989,P003,C0305,227,02-04-2024,W015,113500,68100
O124990,P001,C0111,244,02-04-2024,W006,122000,92720
O124991,P001,C1374,234,02-04-2024,W004,117000,88920
O124992,P003,C1675,201,02-04-2024,W015,100500,60300
O124993,P005,C1470,223,02-04-2024,W004,278750,214637.5
O124994,P003,C0818,281,02-04-2024,W014,140500,84300
O124995,P001,C1219,275,02-04-2024,W004,137500,104500
O124996,P006,C0368,202,02-04-2024,W005,252500,191900
O124997,P001,C0338,299,02-04-2024,W012,149500,113620
O124998,P005,C0680,280,02-04-2024,W002,350000,269500
O124999,P004,C0814,205,02-04-2024,W010,307500,246000
O125000,P006,C1586,236,02-04-2024,W013,295000,224200
O125001,P005,C0778,205,02-04-2024,W003,256250,197312.5
O125002,P004,C0735,227,02-04-2024,W005,340500,272400
O125003,P001,C0506,283,02-04-2024,W006,141500,107540
O125004,P004,C1584,232,02-04-2024,W015,348000,278400
O125005,P001,C0628,211,02-04-2024,W004,105500,80180
O125006,P002,C1499,236,02-04-2024,W004,118000,82600
O125007,P005,C0778,244,02-04-2024,W003,305000,234850
O125008,P003,C0014,286,02-04-2024,W015,143000,85800
O125009,P001,C0023,290,02-04-2024,W002,145000,110200
O125010,P004,C1461,205,02-04-2024,W010,307500,246000
O125011,P002,C0744,213,02-04-2024,W015,106500,74550
O125012,P003,C0498,289,02-04-2024,W010,144500,86700
O125013,P004,C0522,280,02-04-2024,W004,420000,336000
O125014,P005,C0790,224,02-04-2024,W002,280000,215600
O125015,P003,C1291,291,02-04-2024,W015,145500,87300
O125016,P005,C0390,237,02-04-2024,W011,296250,228112.5
O125017,P001,C0285,203,02-04-2024,W004,101500,77140
O125018,P005,C1362,222,02-04-2024,W015,277500,213675
O125019,P001,C1432,214,02-04-2024,W002,107000,81320
O125020,P002,C1356,224,02-04-2024,W004,112000,78400
O125021,P001,C1470,286,02-04-2024,W004,143000,108680
O125022,P003,C1097,279,02-04-2024,W008,139500,83700
O125023,P004,C0875,293,02-04-2024,W002,439500,351600
O125024,P004,C1173,288,02-04-2024,W014,432000,345600
O125025,P001,C0862,265,02-04-2024,W011,132500,100700
O125026,P005,C1226,253,02-04-2024,W010,316250,243512.5
O125027,P001,C1382,275,02-04-2024,W006,137500,104500
O125028,P004,C1015,226,02-04-2024,W010,339000,271200
O125029,P003,C0954,276,02-04-2024,W006,138000,82800
O125030,P004,C1677,269,02-04-2024,W010,403500,322800
O125031,P006,C0759,219,02-04-2024,W012,273750,208050
O125032,P003,C0845,240,02-04-2024,W012,120000,72000
O125033,P002,C1297,206,02-04-2024,W006,103000,72100
O125034,P002,C1711,260,02-04-2024,W003,130000,91000
O125035,P004,C0406,260,03-04-2024,W006,390000,312000
O125036,P002,C1862,265,03-04-2024,W010,132500,92750
O125037,P003,C1676,229,03-04-2024,W009,114500,68700
O125038,P004,C1700,248,03-04-2024,W014,372000,297600
O125039,P006,C0330,211,03-04-2024,W005,263750,200450
O125040,P001,C0839,230,03-04-2024,W015,115000,87400
O125041,P001,C1399,259,03-04-2024,W004,129500,98420
O125042,P004,C0145,200,03-04-2024,W015,300000,240000
O125043,P001,C0699,266,03-04-2024,W014,133000,101080
O125044,P002,C1894,250,03-04-2024,W007,125000,87500
O125045,P003,C1768,299,03-04-2024,W002,149500,89700
O125046,P006,C0332,267,03-04-2024,W001,333750,253650
O125047,P004,C1346,240,03-04-2024,W005,360000,288000
O125048,P005,C1259,295,03-04-2024,W010,368750,283937.5
O125049,P004,C1686,209,03-04-2024,W015,313500,250800
O125050,P004,C1101,201,03-04-2024,W003,301500,241200
O125051,P003,C0593,227,03-04-2024,W009,113500,68100
O125052,P004,C0600,235,03-04-2024,W003,352500,282000
O125053,P002,C0838,272,03-04-2024,W015,136000,95200
O125054,P006,C0692,213,03-04-2024,W015,266250,202350
O125055,P001,C0330,300,03-04-2024,W005,150000,114000
O125056,P001,C1135,210,03-04-2024,W012,105000,79800
O125057,P003,C1292,236,03-04-2024,W007,118000,70800
O125058,P002,C1018,229,03-04-2024,W010,114500,80150
O125059,P005,C1507,287,03-04-2024,W003,358750,276237.5
O125060,P001,C1492,263,03-04-2024,W012,131500,99940
O125061,P001,C0474,258,03-04-2024,W007,129000,98040
O125062,P003,C1869,209,03-04-2024,W004,104500,62700
O125063,P005,C0077,242,03-04-2024,W004,302500,232925
O125064,P004,C1773,274,03-04-2024,W015,411000,328800
O125065,P006,C1035,280,03-04-2024,W003,350000,266000
O125066,P006,C1774,294,03-04-2024,W014,367500,279300
O125067,P001,C0030,280,03-04-2024,W014,140000,106400
O125068,P003,C0402,250,03-04-2024,W006,125000,75000
O125069,P005,C0678,211,03-04-2024,W006,263750,203087.5
O125070,P001,C0924,291,03-04-2024,W012,145500,110580
O125071,P006,C0719,249,03-04-2024,W015,311250,236550
O125072,P003,C1699,223,03-04-2024,W012,111500,66900
O125073,P002,C0198,298,03-04-2024,W003,149000,104300
O125074,P001,C0279,223,03-04-2024,W004,111500,84740
O125075,P004,C0518,210,03-04-2024,W003,315000,252000
O125076,P002,C1803,247,03-04-2024,W015,123500,86450
O125077,P003,C1240,252,03-04-2024,W013,126000,75600
O125078,P003,C0813,296,03-04-2024,W010,148000,88800
O125079,P002,C1778,262,03-04-2024,W012,131000,91700
O125080,P001,C1966,256,03-04-2024,W015,128000,97280
O125081,P002,C1215,251,03-04-2024,W003,125500,87850
O125082,P001,C1645,229,03-04-2024,W004,114500,87020
O125083,P006,C1708,272,03-04-2024,W005,340000,258400
O125084,P002,C0812,220,03-04-2024,W005,110000,77000
O125085,P006,C0547,220,03-04-2024,W013,275000,209000
O125086,P004,C0423,291,03-04-2024,W006,436500,349200
O125087,P006,C0620,226,03-04-2024,W006,282500,214700
O125088,P003,C0235,259,03-04-2024,W005,129500,77700
O125088,P003,C0235,259,03-04-2024,W005,129500,77700
O125089,P002,C1651,229,03-04-2024,W015,114500,80150
O125090,P001,C1933,248,03-04-2024,W004,124000,94240
O125091,P002,C1853,244,03-04-2024,W007,122000,85400
O125092,P001,C1218,204,03-04-2024,W006,102000,77520
O125093,P002,C0395,289,03-04-2024,W010,144500,101150
O125094,P006,C0887,265,03-04-2024,W002,331250,251750
O125095,P004,C0453,244,03-04-2024,W004,366000,292800
O125096,P006,C1454,271,03-04-2024,W002,338750,257450
O125097,P005,C1765,252,03-04-2024,W010,315000,242550
O125098,P005,C0025,227,03-04-2024,W012,283750,218487.5
O125099,P004,C1494,232,03-04-2024,W002,348000,278400
O125100,P003,C0870,269,03-04-2024,W007,134500,80700
O125101,P001,C0117,291,03-04-2024,W015,145500,110580
O125102,P004,C0048,257,03-04-2024,W012,385500,308400
O125103,P001,C0559,237,03-04-2024,W013,118500,90060
O125104,P003,C1529,232,03-04-2024,W015,116000,69600
O125105,P002,C1787,295,03-04-2024,W003,147500,103250
O125106,P002,C1103,283,03-04-2024,W003,141500,99050
O125107,P005,C1971,202,03-04-2024,W003,252500,194425
O125108,P003,C0709,242,03-04-2024,W010,121000,72600
O125109,P001,C1877,266,03-04-2024,W012,133000,101080
O125110,P006,C1161,278,03-04-2024,W010,347500,264100
O125111,P006,C0527,209,03-04-2024,W004,261250,198550
O125112,P003,C1972,237,03-04-2024,W004,118500,71100
O125113,P002,C0411,273,03-04-2024,W006,136500,95550
O125114,P001,C1867,235,03-04-2024,W015,117500,89300
O125115,P003,C0501,214,03-04-2024,W002,107000,64200
O125116,P006,C1761,201,03-04-2024,W015,251250,190950
O125117,P002,C0647,287,03-04-2024,W007,143500,100450
O125118,P004,C1186,274,03-04-2024,W010,411000,328800
O125119,P002,C0367,218,03-04-2024,W006,109000,76300
O125120,P002,C0215,205,03-04-2024,W005,102500,71750
O125121,P006,C1665,283,03-04-2024,W015,353750,268850
O125122,P006,C1662,254,03-04-2024,W003,317500,241300
O125123,P003,C1435,274,03-04-2024,W013,137000,82200
O125124,P004,C1281,227,03-04-2024,W014,340500,272400
O125125,P004,C1709,203,03-04-2024,W004,304500,243600
O125126,P002,C0972,227,03-04-2024,W010,113500,79450
O125127,P001,C0997,235,03-04-2024,W015,117500,89300
O125128,P006,C1313,286,03-04-2024,W006,357500,271700
O125129,P004,C0642,276,03-04-2024,W002,414000,331200
O125130,P002,C1210,210,03-04-2024,W013,105000,73500
O125131,P002,C1002,288,03-04-2024,W012,144000,100800
O125132,P002,C1848,234,03-04-2024,W010,117000,81900
O125133,P003,C0471,214,03-04-2024,W012,107000,64200
O125134,P002,C0529,258,03-04-2024,W011,129000,90300
O125135,P002,C1966,300,03-04-2024,W015,150000,105000
O125136,P002,C1439,277,03-04-2024,W014,138500,96950
O125137,P001,C1614,254,03-04-2024,W004,127000,96520
O125138,P003,C1296,220,03-04-2024,W005,110000,66000
O125139,P004,C0169,247,03-04-2024,W004,370500,296400
O125140,P001,C1299,246,03-04-2024,W002,123000,93480
O125141,P004,C0609,242,03-04-2024,W007,363000,290400
O125142,P006,C0520,247,03-04-2024,W010,308750,234650
O125143,P002,C0536,236,03-04-2024,W014,118000,82600
O125144,P006,C1404,255,03-04-2024,W015,318750,242250
O125145,P002,C1955,275,03-04-2024,W004,137500,96250
O125146,P006,C1188,221,03-04-2024,W001,276250,209950
O125147,P001,C0089,250,03-04-2024,W013,125000,95000
O125148,P001,C1445,201,03-04-2024,W010,100500,76380
O125149,P001,C1399,254,03-04-2024,W004,127000,96520
O125150,P004,C1066,289,03-04-2024,W010,433500,346800
O125151,P005,C1825,295,03-04-2024,W011,368750,283937.5
O125152,P002,C0824,288,03-04-2024,W004,144000,100800
O125153,P001,C1603,275,03-04-2024,W008,137500,104500
O125154,P006,C1961,211,03-04-2024,W015,263750,200450
O125155,P004,C0731,237,03-04-2024,W011,355500,284400
O125156,P004,C0609,203,03-04-2024,W007,304500,243600
O125157,P002,C0338,273,03-04-2024,W012,136500,95550
O125158,P004,C1004,202,03-04-2024,W002,303000,242400
O125159,P001,C1348,240,03-04-2024,W014,120000,91200
O125160,P001,C1088,235,03-04-2024,W009,117500,89300
O125161,P005,C1657,261,03-04-2024,W003,326250,251212.5
O125162,P005,C0238,212,03-04-2024,W010,265000,204050
O125163,P005,C0947,204,03-04-2024,W002,255000,196350
O125164,P006,C0380,258,03-04-2024,W014,322500,245100
O125165,P001,C1432,271,03-04-2024,W002,135500,102980
O125166,P001,C0770,209,03-04-2024,W005,104500,79420
O125167,P005,C1099,265,03-04-2024,W006,331250,255062.5
O125168,P001,C0445,280,03-04-2024,W015,140000,106400
O125169,P001,C1816,237,03-04-2024,W005,118500,90060
O125170,P003,C0677,287,03-04-2024,W012,143500,86100
O125171,P001,C1244,265,03-04-2024,W006,132500,100700
O125172,P003,C0732,280,03-04-2024,W008,140000,84000
O125173,P003,C0563,217,03-04-2024,W012,108500,65100
O125174,P001,C0438,262,03-04-2024,W015,131000,99560
O125175,P004,C0875,212,03-04-2024,W002,318000,254400
O125176,P003,C0534,283,03-04-2024,W011,141500,84900
O125177,P003,C0084,266,03-04-2024,W004,133000,79800
O125178,P004,C0692,230,03-04-2024,W015,345000,276000
O125179,P002,C0440,236,03-04-2024,W006,118000,82600
O125180,P004,C0858,275,03-04-2024,W007,412500,330000
O125181,P004,C0935,295,03-04-2024,W014,442500,354000
O125182,P005,C1249,249,03-04-2024,W015,311250,239662.5
O125183,P002,C0423,285,03-04-2024,W006,142500,99750
O125184,P001,C0368,217,03-04-2024,W005,108500,82460
O125185,P002,C0296,288,03-04-2024,W002,144000,100800
O125186,P002,C1434,284,03-04-2024,W004,142000,99400
O125187,P001,C1979,287,03-04-2024,W004,143500,109060
O125188,P005,C1440,266,03-04-2024,W006,332500,256025
O125189,P004,C1037,267,03-04-2024,W014,400500,320400
O125190,P001,C0115,274,03-04-2024,W015,137000,104120
O125191,P004,C1570,207,03-04-2024,W015,310500,248400
O125192,P001,C0441,268,03-04-2024,W012,134000,101840
O125193,P001,C1191,218,03-04-2024,W004,109000,82840
O125194,P001,C0969,278,03-04-2024,W010,139000,105640
O125195,P004,C0968,271,03-04-2024,W010,406500,325200
O125196,P004,C0083,275,03-04-2024,W001,412500,330000
O125197,P004,C1499,247,03-04-2024,W004,370500,296400
O125198,P002,C1901,283,03-04-2024,W006,141500,99050
O125199,P001,C0599,202,03-04-2024,W015,101000,76760
O125200,P005,C1701,212,03-04-2024,W012,265000,204050
O125201,P001,C0346,221,03-04-2024,W002,110500,83980
O125202,P006,C0254,275,03-04-2024,W003,343750,261250
O125203,P002,C0172,283,03-04-2024,W010,141500,99050
O125204,P001,C1795,207,03-04-2024,W010,103500,78660
O125205,P003,C0946,260,03-04-2024,W013,130000,78000
O125206,P005,C1712,202,03-04-2024,W002,252500,194425
O125207,P001,C0978,231,03-04-2024,W003,115500,87780
O125208,P005,C1669,240,03-04-2024,W015,300000,231000
O125209,P004,C1004,260,03-04-2024,W002,390000,312000
O125210,P005,C0280,249,03-04-2024,W012,311250,239662.5
O125211,P002,C1393,286,03-04-2024,W002,143000,100100
O125212,P001,C0700,256,03-04-2024,W010,128000,97280
O125213,P004,C0367,238,03-04-2024,W006,357000,285600
O125214,P006,C1505,262,03-04-2024,W005,327500,248900
O125215,P005,C1734,218,03-04-2024,W015,272500,209825
O125216,P006,C0543,253,03-04-2024,W014,316250,240350
O125217,P001,C1685,275,03-04-2024,W005,137500,104500
O125218,P003,C1386,251,03-04-2024,W014,125500,75300
O125219,P006,C0348,247,03-04-2024,W006,308750,234650
O125220,P005,C1946,244,03-04-2024,W015,305000,234850
O125221,P002,C1095,221,03-04-2024,W015,110500,77350
O125222,P005,C1408,206,03-04-2024,W014,257500,198275
O125223,P004,C1348,270,03-04-2024,W014,405000,324000
O125224,P004,C1431,273,03-04-2024,W006,409500,327600
O125225,P005,C0350,242,03-04-2024,W010,302500,232925
O125226,P004,C1767,262,03-04-2024,W015,393000,314400
O125227,P005,C1827,217,03-04-2024,W002,271250,208862.5
O125228,P002,C1275,238,03-04-2024,W003,119000,83300
O125229,P003,C0407,249,03-04-2024,W014,124500,74700
O125230,P001,C1618,283,03-04-2024,W005,141500,107540
O125231,P004,C0818,227,03-04-2024,W014,340500,272400
O125232,P002,C0828,204,03-04-2024,W010,102000,71400
O125233,P005,C0591,277,03-04-2024,W015,346250,266612.5
O125234,P006,C0940,233,03-04-2024,W003,291250,221350
O125235,P001,C0733,271,03-04-2024,W015,135500,102980
O125236,P003,C1486,246,03-04-2024,W010,123000,73800
O125237,P004,C1101,205,03-04-2024,W003,307500,246000
O125238,P005,C0255,268,03-04-2024,W006,335000,257950
O125239,P003,C0306,261,03-04-2024,W008,130500,78300
O125240,P002,C1482,228,03-04-2024,W015,114000,79800
O125241,P003,C1734,276,03-04-2024,W015,138000,82800
O125242,P002,C1163,209,03-04-2024,W001,104500,73150
O125243,P002,C1607,254,03-04-2024,W008,127000,88900
O125244,P001,C1560,213,03-04-2024,W014,106500,80940
O125245,P006,C1677,278,03-04-2024,W010,347500,264100
O125246,P006,C1617,247,03-04-2024,W015,308750,234650
O125247,P006,C1144,285,03-04-2024,W010,356250,270750
O125248,P003,C0532,221,03-04-2024,W010,110500,66300
O125249,P001,C0794,245,03-04-2024,W004,122500,93100
O125250,P006,C1778,265,03-04-2024,W012,331250,251750
O125251,P005,C1433,283,03-04-2024,W015,353750,272387.5
O125252,P001,C1925,240,03-04-2024,W015,120000,91200
O125253,P001,C1007,284,03-04-2024,W014,142000,107920
O125254,P006,C0209,210,03-04-2024,W002,262500,199500
O125255,P002,C1484,254,03-04-2024,W004,127000,88900
O125256,P002,C1114,216,03-04-2024,W008,108000,75600
O125257,P001,C0067,208,03-04-2024,W009,104000,79040
O125258,P002,C0744,261,03-04-2024,W015,130500,91350
O125259,P006,C1461,222,03-04-2024,W010,277500,210900
O125260,P006,C1836,248,03-04-2024,W012,310000,235600
O125261,P004,C0061,290,03-04-2024,W010,435000,348000
O125262,P001,C1622,239,03-04-2024,W015,119500,90820
O125263,P005,C0786,209,03-04-2024,W009,261250,201162.5
O125264,P002,C0953,291,03-04-2024,W014,145500,101850
O125265,P003,C1677,294,03-04-2024,W010,147000,88200
O125266,P003,C0789,258,03-04-2024,W005,129000,77400
O125267,P001,C0483,217,03-04-2024,W003,108500,82460
O125268,P001,C1104,280,03-04-2024,W003,140000,106400
O125269,P003,C0848,277,03-04-2024,W004,138500,83100
O125270,P006,C1908,266,03-04-2024,W005,332500,252700
O125271,P006,C1747,234,03-04-2024,W002,292500,222300
O125272,P001,C0255,245,03-04-2024,W006,122500,93100
O125273,P001,C0406,299,03-04-2024,W006,149500,113620
O125274,P006,C0841,277,03-04-2024,W004,346250,263150
O125275,P005,C0158,217,03-04-2024,W015,271250,208862.5
O125276,P006,C1629,247,03-04-2024,W012,308750,234650
O125277,P004,C1238,282,03-04-2024,W006,423000,338400
O125278,P003,C0679,218,03-04-2024,W005,109000,65400
O125279,P003,C0687,217,03-04-2024,W010,108500,65100
O125280,P004,C0313,279,03-04-2024,W014,418500,334800
O125281,P006,C1709,246,03-04-2024,W004,307500,233700
O125282,P006,C0867,289,03-04-2024,W002,361250,274550
O125283,P005,C1788,218,03-04-2024,W004,272500,209825
O125284,P003,C1522,234,03-04-2024,W001,117000,70200
O125285,P006,C1098,273,03-04-2024,W012,341250,259350
O125286,P006,C0591,254,03-04-2024,W015,317500,241300
O125287,P003,C0230,291,03-04-2024,W002,145500,87300
O125288,P005,C1067,228,03-04-2024,W004,285000,219450
O125289,P004,C0685,285,03-04-2024,W015,427500,342000
O125290,P006,C1715,247,03-04-2024,W012,308750,234650
O125291,P003,C1453,249,03-04-2024,W014,124500,74700
O125292,P001,C1593,269,03-04-2024,W004,134500,102220
O125293,P006,C1968,252,03-04-2024,W015,315000,239400
O125294,P002,C1879,200,03-04-2024,W015,100000,70000
O125295,P003,C1578,275,03-04-2024,W012,137500,82500
O125296,P001,C0893,265,03-04-2024,W012,132500,100700
O125297,P005,C1774,240,03-04-2024,W014,300000,231000
O125298,P002,C0294,266,03-04-2024,W002,133000,93100
O125299,P006,C1538,226,03-04-2024,W004,282500,214700
O125300,P002,C1879,278,03-04-2024,W015,139000,97300
O125301,P006,C0275,268,03-04-2024,W006,335000,254600
O125302,P006,C1527,299,03-04-2024,W010,373750,284050
O125303,P003,C1137,202,03-04-2024,W012,101000,60600
O125304,P001,C0392,295,03-04-2024,W004,147500,112100
O125305,P002,C0603,264,03-04-2024,W015,132000,92400
O125306,P006,C1231,213,03-04-2024,W003,266250,202350
O125307,P004,C1017,285,03-04-2024,W002,427500,342000
O125308,P004,C1954,246,04-04-2024,W005,369000,295200
O125309,P004,C1165,223,04-04-2024,W013,334500,267600
O125310,P004,C1251,291,04-04-2024,W002,436500,349200
O125311,P003,C0899,243,04-04-2024,W015,121500,72900
O125312,P002,C0577,252,04-04-2024,W008,126000,88200
O125313,P006,C1297,202,04-04-2024,W006,252500,191900
O125314,P006,C0572,272,04-04-2024,W002,340000,258400
O125315,P002,C0921,256,04-04-2024,W004,128000,89600
O125316,P004,C0407,233,04-04-2024,W014,349500,279600
O125317,P002,C1369,235,04-04-2024,W015,117500,82250
O125318,P003,C0996,266,04-04-2024,W008,133000,79800
O125319,P004,C1408,266,04-04-2024,W014,399000,319200
O125320,P005,C0008,285,04-04-2024,W004,356250,274312.5
O125321,P001,C1429,256,04-04-2024,W006,128000,97280
O125322,P001,C0021,292,04-04-2024,W012,146000,110960
O125323,P006,C1452,225,04-04-2024,W002,281250,213750
O125324,P001,C0754,273,04-04-2024,W003,136500,103740
